value,variable,year,country,continent,mean_GDPPP,change_bii,change_gdp
0.728881359100342,bii,1990,Portugal,Europe,16924.149095,-0.8680269433123997,76.34159302143986
0.51557320356369,bii,1990,Serbia,Europe,8619.694271,3.3780396617305177,-26.64944297625965
0.506736099720001,bii,1990,Hungary,Europe,11124.202675,4.871027371731795,1.853695565550184
0.687282860279083,bii,1990,Austria,Europe,28068.96967,6.1654577145746305,54.178312841141825
0.644281327724457,bii,1990,Belgium,Europe,26568.38366,14.490751288534307,48.46770625515377
0.971375465393066,bii,1990,Algeria,Africa,4910.255849,0.48959227938873257,7.999832116740162
1,bii,1990,Egypt,Africa,3983.9684960000004,0,65.67073765574276
0.995540201663971,bii,1990,Libya,Africa,9553.792278500001,-0.4459798336029053,-55.52518680713908
0.666557013988495,bii,1990,Togo,Africa,1008.29291415,-4.0199877198822,-36.633915755784535
0.63524466753006,bii,1990,Uganda,Africa,730.36493895,-13.912241130187045,-18.598210788088892
0.894630491733551,bii,1990,Zambia,Africa,1141.1192255,-0.6302777761226539,-32.12041010940164
0.839994609355927,bii,1990,Gabon,Africa,14122.4997,0.9760942216202529,-14.790011560589766
0.911304473876953,bii,1990,Canada,Americas,27648.905075,-0.4709242779982872,34.670852760685676
0.792067766189575,bii,1990,Panama,Americas,6866.217651,-5.113961209425572,28.146957365180064
0.588068842887878,bii,1990,Cuba,Americas,5512.417189,-18.088128157730623,-5.657275593070388
0.844957172870636,bii,1990,Trinidad and Tobago,Americas,8081.782029,5.593863710004791,11.326168926195228
0.851192891597748,bii,1990,Japan,Asia,27820.74005,2.379447210444248,77.26334226919536
0.472473531961441,bii,1990,Mongolia,Asia,1843.8270579999999,2.768156198242653,20.148236298906852
0.695814669132233,bii,1990,Thailand,Asia,5234.761021,-14.374035465529083,200.36640432627286
0.72501128911972,bii,1990,Slovenia,Europe,15687.912079999998,2.091925505458492,13.431809226922248
0.42478534579277,bii,1990,Denmark,Europe,28105.54276,7.711414381989795,43.07040135449283
0.802757263183594,bii,1990,Iceland,Europe,26602.745835,-0.1146216850284265,50.07320259470693
0.548307001590729,bii,1990,Switzerland,Europe,32003.426655,10.738607691241008,18.143080148007005
0.596015691757202,bii,1990,France,Europe,25296.79051,4.064999022258823,47.07510372250609
0.566852509975433,bii,1990,Netherlands,Europe,28518.540119999998,3.970447672134708,42.57913822285874
0.763475179672241,bii,1990,Tunisia,Africa,4604.759389000001,-0.9844592068190774,56.78010779954883
0.59701269865036,bii,1990,Guinea,Africa,831.8991026,-1.2102963214432463,2.935382108067227
0.698303699493408,bii,1990,Gambia,Africa,659.6772915,-7.135228926053192,-19.59283629711041
0.499401688575745,bii,1990,Nigeria,Africa,1622.394746,-3.3906112624492777,-11.834533651390993
0.723765254020691,bii,1990,Sierra Leone,Africa,821.6722178,-3.797097092965235,-39.18145391188335
0.795102715492249,bii,1990,Ethiopia,Africa,468.62143330000004,0.4504211096632137,-16.545040371990574
0.937615036964417,bii,1990,Zimbabwe,Africa,742.9353729500001,-0.927188404782032,0.06201475390572543
0.560740828514099,bii,1990,Lesotho,Africa,1081.81713325,0.5865616857393862,74.2125119910012
0.600418388843536,bii,1990,South Africa,Africa,7352.128751,-3.325977865650197,-6.903344189497083
0.80392062664032,bii,1990,Ecuador,Americas,7266.579236,-7.767761760447143,21.50842463535352
0.743794500827789,bii,1990,Paraguay,Americas,4221.9056695,-10.909488765520937,46.2964954008628
0.686878859996796,bii,1990,Nicaragua,Americas,2211.587364,-3.8645260654689944,-56.52884301858286
0.524465799331665,bii,1990,Haiti,Americas,1399.018224,1.2097794096756385,-20.707565342299258
0.757128596305847,bii,1990,Afghanistan,Asia,642.3413731,-0.5669382609823731,-15.818923730481414
0.348223567008972,bii,1990,Bangladesh,Asia,905.2900997500001,-4.216251221946541,40.3429935722314
0.780437767505646,bii,1990,Nepal,Asia,954.3162492,-5.110427409791077,39.42813240530456
0.683088600635529,bii,1990,Albania,Europe,2845.2462525,0.4259921736547225,-16.883751850292736
0.631791889667511,bii,1990,Bosnia and Herzegovina,Europe,3656.5686745000003,1.5336990498770626,14.470758944902185
0.637632548809052,bii,1990,Greece,Europe,18144.597240000003,-1.5489225340866788,34.8020708873409
0.50792133808136,bii,1990,Montenegro,Europe,6734.476193,4.012659472386545,-22.477922352249838
0.674716114997864,bii,1990,Bulgaria,Europe,6136.506099,-1.068145326075346,-13.629548055276599
0.615968227386475,bii,1990,Poland,Europe,8949.2324635,4.051304780513479,2.1914027059203884
0.59993714094162,bii,1990,Romania,Europe,6972.47873,0.8997829385685725,-19.708033761274947
0.955709934234619,bii,1990,Finland,Europe,22185.557595,2.165461621794046,48.07993869576536
0.678151488304138,bii,1990,Guinea-Bissau,Africa,771.1021693499999,-5.224591388865535,-2.69700601632095
0.822093486785889,bii,1990,Senegal,Africa,1380.1338580000001,-0.847699246848936,-12.635411773867014
0.63512921333313,bii,1990,Madagascar,Africa,1013.4860428,-1.9292394387352825,-38.44213811470741
0.694953143596649,bii,1990,Mozambique,Africa,441.62145050000004,-1.0272240562494428,-28.029996288482984
0.502887308597565,bii,1990,Mauritius,Africa,6741.9795705,-0.4225378709641619,114.49184226155758
0.769565522670746,bii,1990,Malawi,Africa,627.7379123999999,-6.875756295614402,0.6114680381573407
0.51511025428772,bii,1990,Rwanda,Africa,663.5065500000001,-20.58946415882703,5.2632564311606345
0.860897719860077,bii,1990,Cameroon,Africa,1743.7503735,-1.4458194365377166,0.5745029513745253
0.93347579240799,bii,1990,Sao Tome and Principe,Africa,1383.926925,-1.9256879315452664,-15.370305783086808
0.826638519763947,bii,1990,Botswana,Africa,8300.626979,-0.15050112685045483,203.02725385611447
0.651947736740112,bii,1990,Costa Rica,Americas,6418.7308155,-9.955822005093612,16.228463969428727
0.728683233261108,bii,1990,Honduras,Americas,3121.0747545,-3.7920122337598086,8.880073634503397
0.407524198293686,bii,1990,El Salvador,Americas,4799.528598000001,-12.952860361847087,-0.6223225812277622
0.702907741069794,bii,1990,Jamaica,Americas,7263.424194499999,-0.5757547807855364,3.1437152446365966
0.479787558317184,bii,1990,Puerto Rico,Americas,15820.510205,6.909413939277728,67.46981114986528
0.755182087421417,bii,1990,Morocco,Africa,2965.074555,-6.306974450717419,37.88431210278314
0.963996052742004,bii,1990,Benin,Africa,1212.0914865,-2.8305202564963734,14.62084939714622
0.890115678310394,bii,1990,Pakistan,Asia,2010.5899924999999,-2.8236882333450684,80.6573490990544
0.911596298217773,bii,1990,Burkina Faso,Africa,939.02386745,-3.3556660201194157,17.51584324269312
0.321628123521805,bii,1990,Singapore,Asia,29144.6839,-18.056562886291093,194.27414134677628
0.8793825507164,bii,1990,Mauritania,Africa,1422.25296,3.916596484276075,-7.7759836026383775
0.478839188814163,bii,1990,Burundi,Africa,547.4075128,-12.658648622879111,7.313473249355581
0.810256659984589,bii,1990,Comoros,Africa,1210.2628025,-7.274786753204696,-22.174117154083508
0.938315868377686,bii,1990,Israel,Asia,19474.06589,-1.9515422005982348,49.263437250226595
0.82139390707016,bii,1990,Djibouti,Africa,2136.086588,-1.143683410790703,-36.951151661948664
1,bii,1990,Jordan,Asia,3538.4866094999998,0,42.58869252274117
0.623365640640259,bii,1990,Eritrea,Africa,748.1646501,0.02158552107897383,46.68773141628882
0.733686089515686,bii,1990,Saudi Arabia,Asia,22714.153980000003,-13.26074015111503,-23.009642037216512
0.768150806427002,bii,1990,Angola,Africa,2452.4932845,0.616694784838363,-42.17137527206998
0.759615957736969,bii,1990,Turkey,Europe,6139.889093,-2.1485826938637005,59.068219781585114
0.944869697093964,bii,1990,Central African Republic,Africa,744.2059284500001,0.5485863889887418,-31.70504191078009
0.575462222099304,bii,1990,Italy,Europe,23344.33466,12.859065128735843,76.01588790245054
0.89528751373291,bii,1990,Equatorial Guinea,Africa,1973.2678945,-0.06134539908174946,141.9734172437827
0.798696160316467,bii,1990,Chad,Africa,1031.5128265,-0.546109920541771,-7.8219985410704815
0.769793093204498,bii,1990,Namibia,Africa,3852.0311295,0.23493730633060136,1.06913266888943
0.363040387630463,bii,1990,Ireland,Europe,21040.38134,4.061908802932326,103.46805511320896
0.687524080276489,bii,1990,Australia,Oceania,25211.3517,-0.7687220779386612,43.561061910979156
0.949988543987274,bii,1990,Norway,Europe,37624.41274,0.40024882477541207,77.9924893282494
0.638063192367554,bii,1990,Germany,Europe,27147.093665,6.783008602951237,40.91734615197293
0.771550297737122,bii,1990,Argentina,Americas,10137.850330000001,-0.09394412346781729,3.860428616190267
0.707418084144592,bii,1990,Colombia,Americas,5781.0051815,-1.3309281763344636,63.2944391293351
0.666284620761871,bii,1990,Guatemala,Americas,4561.8823235,-11.055815844243702,2.383055453875552
0.629987955093384,bii,1990,Dominican Republic,Americas,3329.1577495,-7.21428859243685,36.66876416047889
0.632655560970306,bii,1990,China,Asia,1972.509147,-14.85260688208114,178.18304794327142
0.616520941257477,bii,1990,India,Asia,1311.6121255,-3.2932179814784175,70.63065540149627
1,bii,1990,Kuwait,Asia,37616.769775,0,-55.38102874732534
1,bii,1990,Oman,Asia,19159.38136,0,70.56044857763878
0.631595492362976,bii,1990,Spain,Europe,19524.18174,1.8539266441999918,63.54874826126781
0.910350203514099,bii,1990,Sweden,Europe,24573.305910000003,3.7840425890470355,33.959188069420414
NA,NA,1990,Bolivia,Americas,3143.9214425,NA,-3.6852094079340016
NA,NA,1990,"Congo, Dem. Rep.",Africa,384.95380185,NA,-54.728716262273934
NA,NA,1990,"Congo, Rep.",Africa,3750.2019525,NA,15.884109434545861
NA,NA,1990,Cote d'Ivoire,Africa,1717.169599,NA,-29.853289851674
NA,NA,1990,Czech Republic,Europe,15172.76773,NA,8.731788761670717
NA,NA,1990,"Hong Kong, China",Asia,26567.617599999998,NA,172.45947147343745
NA,NA,1990,Iran,Asia,7749.6217445,NA,-27.918587584562268
NA,NA,1990,"Korea, Dem. Rep.",Asia,2708.4101605,NA,-30.62405337434363
NA,NA,1990,"Korea, Rep.",Asia,14048.90334,NA,265.47151045754083
NA,NA,1990,Reunion,Africa,6086.598617,NA,29.95191670169491
NA,NA,1990,Slovak Republic,Europe,10812.3491865,NA,4.990411747146243
NA,NA,1990,Swaziland,Africa,3714.8954299999996,NA,3.967727498901473
NA,NA,1990,Syria,Asia,3677.39087,NA,27.53423940937375
NA,NA,1990,Taiwan,Asia,17711.23944,NA,266.7286316931398
NA,NA,1990,Tanzania,Africa,807.43433855,NA,-14.0331037243119
NA,NA,1990,United Kingdom,Europe,24389.811950000003,NA,46.380451638171614
NA,NA,1990,United States,Americas,33885.682635,NA,47.71868522119456
NA,NA,1990,Venezuela,Americas,10449.710745,NA,-11.6274034061723
NA,NA,1990,Vietnam,Asia,1187.45995885,NA,68.0718164787881
NA,NA,1990,West Bank and Gaza,Asia,6564.1611875,NA,92.60355988091018
NA,NA,1990,"Yemen, Rep.",Asia,1998.4905995000001,NA,29.151009184593466
0.967726290225983,bii,2000,Algeria,Africa,5755.7039235,0.11208210154225913,26.59524810265394
0.643731415271759,bii,2000,Guinea-Bissau,Africa,577.4682303,-10.034986326177506,-27.13107293419821
0.510460555553436,bii,2000,Burundi,Africa,438.2371021,-6.890839788687148,-14.088235120247939
0.747896015644073,bii,2000,Eritrea,Africa,703.3597625499999,20.00299729831896,37.90313124814003
0.591811895370483,bii,2000,Madagascar,Africa,969.7036040999999,-8.617897791854897,-41.10142813023627
0.504982650279999,bii,2000,Mauritius,Africa,9989.403506999999,-0.007636155484740373,217.80659358355052
0.738102674484253,bii,2000,Malawi,Africa,712.38651435,-10.68303956888887,14.178627104599501
0.539094030857086,bii,2000,Rwanda,Africa,824.37111435,-16.892072128645257,30.783920677596452
0.897237062454224,bii,2000,Equatorial Guinea,Africa,9928.792825,0.1562777368365503,1117.5254741979998
0.762421190738678,bii,2000,Argentina,Americas,10788.510178,-1.2760486169329228,10.526320151070042
0.709939897060394,bii,2000,Colombia,Americas,6380.9201905,-0.979191423638929,80.24007087403916
0.630986332893372,bii,2000,Nicaragua,Americas,2611.934892,-11.687236728760256,-48.65957657218156
0.495184302330017,bii,2000,Haiti,Americas,1236.001043,-4.440872846579025,-29.9469225935348
0.465850442647934,bii,2000,Mongolia,Asia,2618.255797,1.3275618981561375,70.61188836775314
0.768022298812866,bii,2000,Afghanistan,Asia,850.6571965999999,0.8637225266724526,11.481591167958744
0.713499903678894,bii,2000,Sri Lanka,Asia,3492.73712,-5.379310213995105,172.63885769231123
0.77067631483078,bii,2000,Nepal,Asia,1074.2830445,-6.297274216472405,56.95559904264877
0.682097554206848,bii,2000,Albania,Europe,5270.6206315,0.28029098526152324,53.96706416037035
0.70418107509613,bii,2000,Bosnia and Herzegovina,Europe,6732.6370210000005,13.167184518712627,110.76865720286237
0.644188642501831,bii,2000,Spain,Europe,26828.267679999997,3.884754612372383,124.73308513067688
0.599114418029785,bii,2000,Italy,Europe,28268.908935,17.497709714679047,113.14709451768725
0.545917451381683,bii,2000,Hungary,Europe,16426.44,12.979762085607799,50.40121686615854
0.599349617958069,bii,2000,Romania,Europe,9346.9178455,0.800971017341833,7.634951808167472
0.700859367847443,bii,2000,Austria,Europe,34272.050195,8.262638109230524,88.25083139120534
0.565757989883423,bii,2000,Netherlands,Europe,35261.34555,3.7696939629249466,76.28995874061715
0.993275105953217,bii,2000,Libya,Africa,10796.088373499999,-0.6724894046783003,-49.742050106576414
0.728446960449219,bii,2000,Tunisia,Africa,6407.90934,-5.527289362579444,118.1726844392424
0.89784187078476,bii,2000,Burkina Faso,Africa,1127.3391075,-4.813863559026695,41.08289515376105
0.611849665641785,bii,2000,Ghana,Africa,1219.796744,-15.336517485481933,12.348712207514854
0.879988849163055,bii,2000,Mauritania,Africa,1691.0855195,3.988242744460289,9.6560900669236709
0.720598757266998,bii,2000,Sierra Leone,Africa,781.0152345500001,-4.217987952340845,-42.19080308546801
0.74631130695343,bii,2000,Comoros,Africa,1030.9797186,-14.592648844049593,-33.70290598823922
0.747424960136414,bii,2000,Kenya,Africa,1375.3820070000002,-4.535629322308228,10.473640637281546
0.616530001163483,bii,2000,Uganda,Africa,992.0505613999999,-16.448435084807915,10.567589406382014
0.77009642124176,bii,2000,Angola,Africa,3785.2592895,0.8715423100215275,-10.745387017427117
0.946150243282318,bii,2000,Central African Republic,Africa,722.3535718999999,0.6848560878062739,-33.71040859448989
0.838850021362305,bii,2000,Gabon,Africa,12864.09922,0.8385028325784556,-22.382738955227158
0.867746829986572,bii,2000,Sao Tome and Principe,Africa,1475.7637395000002,-8.83140827789187,-9.754314513178972
0.542502701282501,bii,2000,New Zealand,Oceania,24187.40523,-2.2549265136083996,49.861145135619005
0.891945958137512,bii,2000,Chile,Americas,11975.21135,0.09999048792649429,133.6446921168401
0.9200439453125,bii,2000,Peru,Americas,6658.962817,-2.013015521475352,8.99252698591103
0.741497218608856,bii,2000,Honduras,Americas,3324.029753,-2.100182794984767,15.960248548388345
0.780211567878723,bii,2000,Panama,Americas,8582.608785,-6.534278688375956,60.18064937006975
0.628342509269714,bii,2000,Dominican Republic,Americas,5294.591453,-7.456632688220702,117.3538549577055
0.367065161466599,bii,2000,Bangladesh,Asia,1263.822111,0.966392117241387,95.92457539246043
0.828173160552979,bii,2000,Myanmar,Asia,777.5,-0.7905090926539029,113.5989010989011
0.753396153450012,bii,2000,Turkey,Europe,7483.1810510000005,-2.9497989645943776,93.86934683281928
0.834392964839935,bii,2000,Croatia,Europe,13123.805835,7.720121417217489,28.228062953068676
0.744167745113373,bii,2000,Portugal,Europe,20240.27782,1.2110077136423836,110.89407886567166
0.832147061824799,bii,2000,Iceland,Europe,33671.995575,3.5422884302852458,89.95273063304256
0.950118660926819,bii,2000,Norway,Europe,47020.58271,0.41400033071653247,122.44361989257042
1,bii,2000,Egypt,Africa,5167.8927060000005,0,114.90345558414087
0.925009787082672,bii,2000,Benin,Africa,1407.081402,-6.760282355089913,33.05997712588287
0.718037009239197,bii,2000,Gambia,Africa,706.6676631,-4.510970607783636,-13.865244108648948
0.885969340801239,bii,2000,Mali,Africa,996.9956543999999,-2.8886006258233863,57.28409073841282
0.868938088417053,bii,2000,Niger,Africa,610.3756968,-4.546225082897978,-30.761328043619333
0.61992222070694,bii,2000,Togo,Africa,884.5952601500001,-10.73510426341865,-44.40768452295228
0.855575799942017,bii,2000,Ethiopia,Africa,610.4295539,8.09037338302285,8.709013622634698
0.896358251571655,bii,2000,Zambia,Africa,1171.4127655,-0.43836947792762426,-30.31839588899148
0.862520039081573,bii,2000,Cameroon,Africa,1988.0533445,-1.260098952212492,14.665195203701703
0.770249783992767,bii,2000,Namibia,Africa,4441.692590000001,0.294403119851957,16.540599637210992
0.908555448055267,bii,2000,Canada,Americas,34824.10004,-0.7711620218165717,69.61942023703186
0.78476482629776,bii,2000,Brazil,Americas,8598.506834,-7.223377041230423,47.66670550165413
0.697227478027344,bii,2000,Paraguay,Americas,3978.2563535,-16.487211998674866,37.85361585120228
0.391562134027481,bii,2000,El Salvador,Americas,5539.961090000001,-16.362356148627818,14.708862521204175
0.861920654773712,bii,2000,Trinidad and Tobago,Americas,14734.554735,7.713781326698941,102.96780135801899
0.635035812854767,bii,2000,China,Asia,4039.1978750000003,-14.532255247749454,469.6482461551217
0.875777184963226,bii,2000,Pakistan,Asia,2349.3300105,-4.389059941450878,111.0941233364284
0.761098861694336,bii,2000,Cambodia,Asia,1305.0023506500002,-8.224031306889993,175.7252434311963
0.70468544960022,bii,2000,Thailand,Asia,6685.791928000001,-13.282409825195566,283.62539826189703
1,bii,2000,Kuwait,Asia,41208.54772,0,-51.12065663583012
0.605719089508057,bii,2000,Serbia,Europe,8511.3049825,21.453271089749055,-27.571797579210035
0.928097248077393,bii,2000,Sweden,Europe,31600.68964,5.807285975687412,72.26834444304302
0.622557878494263,bii,2000,Switzerland,Europe,35993.68839,25.734656810249948,32.87343440199371
0.605837345123291,bii,2000,France,Europe,29698.02452,5.779870563519153,72.66380234701676
0.737561702728271,bii,2000,Sudan,Africa,2297.8966545000003,-8.304531141417545,18.98059057050426
0.54785144329071,bii,2000,Nigeria,Africa,1814.63185,5.982006601230822,-1.3878319683062446
0.824323177337646,bii,2000,Senegal,Africa,1616.053699,-0.5787773398786986,2.29867570168259
0.762275576591492,bii,2000,Djibouti,Africa,1995.371217,-8.258686752939326,-41.10451423388371
0.716421365737915,bii,2000,Somalia,Africa,904.1114450499999,0.5811411427293884,-33.166622965440645
0.585581243038177,bii,2000,South Africa,Africa,8490.302126,-5.714922955690794,7.50882656181645
0.686607480049133,bii,2000,Australia,Oceania,32561.561085,-0.9010162251743721,85.41537726602002
0.678048729896545,bii,2000,Costa Rica,Americas,8684.2543075,-6.350866667149749,57.25188793448319
0.646161913871765,bii,2000,Guatemala,Americas,5022.198749,-13.742051863468228,12.714010699152011
0.741029024124146,bii,2000,Mexico,Americas,11360.007744999999,-5.330931960493631,56.859215409360935
0.860650420188904,bii,2000,Japan,Asia,30130.329980000002,3.516976152118137,91.9791848214526
0.76825362443924,bii,2000,Indonesia,Asia,3207.282217,-4.645756902537701,157.21945654124406
0.791834354400635,bii,2000,Malaysia,Asia,11329.31687,-10.870960712518329,239.3526771370939
0.655802428722382,bii,2000,Philippines,Asia,2920.701042,-12.149737995157462,33.89792929741067
0.749357402324677,bii,2000,Morocco,Africa,3539.3354069999996,-7.029624495885738,64.5890579959528
0.6060631275177,bii,2000,Guinea,Africa,944.1188973999999,0.2873086507618674,16.8209451790267
0.76168555021286,bii,2000,Liberia,Africa,472.9948547,-0.6601737095482595,-34.45774069949973
0.692103266716003,bii,2000,Mozambique,Africa,728.65178355,-1.433093471438615,18.746658494789283
1,bii,2000,Jordan,Asia,4182.1891825,0,68.52766541899975
0.898744463920593,bii,2000,Zimbabwe,Africa,570.8739604,-5.034435844239503,-23.11202194970762
0.626259624958038,bii,2000,Lebanon,Asia,9887.498755,0.3235939109346194,22.475523894735346
0.796648800373077,bii,2000,Chad,Africa,1430.1227920000001,-0.8010478066614637,27.798566746590385
0.826367259025574,bii,2000,Botswana,Africa,11786.728425,-0.18326665633272654,330.2927906062642
0.655780017375946,bii,2000,Greece,Europe,25026.333339999997,1.2530640285919945,85.92871014583633
0.551294386386871,bii,2000,Lesotho,Africa,1422.2580085,-1.1079557908265207,129.03606602692312
0.631335079669952,bii,2000,Montenegro,Europe,7905.5451965,29.28545373331821,-8.997482356847751
0.629207730293274,bii,2000,Poland,Europe,13696.08188,6.287763563368037,56.39573836089112
0.453880220651627,bii,2000,Denmark,Europe,33722.4594,15.088905515695988,71.66314282622982
0.958995938301086,bii,2000,Finland,Europe,30705.837485,2.5167356959832476,104.94948179286158
0.794532179832458,bii,2000,Ecuador,Americas,6323.153419,-8.844879866373681,5.7328882982456895
0.61391294002533,bii,2000,Belgium,Europe,32089.244415,9.094196439778058,79.31901973129116
0.660598814487457,bii,2000,Germany,Europe,31103.0882,10.554455631220266,61.452444978505376
0.352413833141327,bii,2000,Uruguay,Americas,9169.232497,-4.117747650731772,50.219877992783644
0.582713305950165,bii,2000,Cuba,Americas,7644.374803000001,-18.834098736845498,30.830291063934553
0.688436508178711,bii,2000,Jamaica,Americas,7157.8275615,-2.6226683706083214,1.6441981087392248
0.51880818605423,bii,2000,Puerto Rico,Americas,19092.157594999997,15.604246413763125,102.10220691034381
0.610185623168945,bii,2000,India,Asia,2099.4899305,-4.286968857411434,173.12750155728628
0.305036604404449,bii,2000,Singapore,Asia,41583.14252,-22.283699768870907,319.86537241440533
1,bii,2000,Bahrain,Asia,26599.803805000003,0,41.455360705607546
0.998706519603729,bii,2000,Iraq,Asia,4430.889609,-0.1293480396270974,-63.478076017430126
0.93315577507019,bii,2000,Israel,Asia,23714.43612,-2.4907414275874875,81.76472585212798
1,bii,2000,Oman,Asia,21045.51487,0,87.35116699898327
0.690601527690887,bii,2000,Saudi Arabia,Asia,20334.686560000002,-18.354366781086313,-31.074923649196712
0.785729169845581,bii,2000,Slovenia,Europe,23214.138475,10.641868725570642,67.850362332191
0.701973676681519,bii,2000,Bulgaria,Europe,9188.785272500001,2.9285594677051185,29.330847880714128
0.438363552093506,bii,2000,Ireland,Europe,37376.52287,25.65254317356328,261.44441929840406
NA,NA,2000,Bolivia,Americas,3617.6998869999998,NA,10.829107346993071
NA,NA,2000,"Congo, Dem. Rep.",Africa,259.3588676,NA,-69.49891434092112
NA,NA,2000,"Congo, Rep.",Africa,3558.3098840000002,NA,9.954497710342231
NA,NA,2000,Cote d'Ivoire,Africa,1596.7754675,NA,-34.771413402666326
NA,NA,2000,Czech Republic,Europe,20214.759364999998,NA,44.86394204778252
NA,NA,2000,"Hong Kong, China",Asia,34966.996914999996,NA,258.59781038380413
NA,NA,2000,Iran,Asia,10423.2382325,NA,-3.050528333926387
NA,NA,2000,"Korea, Dem. Rep.",Asia,1619.9118155,NA,-58.50594666590267
NA,NA,2000,"Korea, Rep.",Asia,21291.063954999998,NA,453.870797923929
NA,NA,2000,Reunion,Africa,6993.143879,NA,49.30711026492774
NA,NA,2000,Slovak Republic,Europe,16158.54636,NA,56.903223000783655
NA,NA,2000,Swaziland,Africa,4320.798793,NA,20.92497351620108
NA,NA,2000,Syria,Asia,4137.73671,NA,43.49932406997423
NA,NA,2000,Taiwan,Asia,25976.850065,NA,437.8762289509931
NA,NA,2000,Tanzania,Africa,1003.27819655,NA,6.818237150230332
NA,NA,2000,United Kingdom,Europe,31341.130234999997,NA,88.10021200881192
NA,NA,2000,United States,Americas,41024.376319999996,NA,78.838567228702
NA,NA,2000,Venezuela,Americas,10010.426760499999,NA,-15.342402538652872
NA,NA,2000,Vietnam,Asia,2103.0165405,NA,197.65871885825885
NA,NA,2000,West Bank and Gaza,Asia,3770.4186865,NA,10.630443177459751
NA,NA,2000,"Yemen, Rep.",Asia,2257.7953665,NA,45.90839215792572
